agency_code,agency_name,agency_address,agency_contact_peple,agency_phone,agency_certify,agency_gov,agency_doc,agency_starttime,agency_boss,agency_asset,agency_structrue,agency_accountor,agency_child,agency_partner,agency_cpa,agency_stuff,agency_totalcpa,agency_totalstuff
11000476,北京中驰时代会计师事务所有限公司,北京市丰台区南三环西路宝隆大厦2-911室,张艳丽,010-83686601,11000476,北京市财政局,京财会[2006]2461号,2019-07-21,张艳丽,30.0,有限责任,张艳丽,0,5,7,0,7,0
11000499,北京中企利宏会计师事务所有限公司,北京市海淀区知春路6号锦秋国际大厦11层A05室,肖立杰,010-82800081,11000499,北京市财政局,京财会[2006]2882号,2007-06-15,耿锡敏,301.0,有限责任,耿锡敏,0,5,17,26,17,26
11000471,北京信亚诚会计师事务所有限公司,北京市海淀区西三环北路27号1区15号楼11层东区1101号,李彦斌,13552008225,11000471,北京市财政局,京财会[2006]2414号,2006-11-06,李凤莲,0.0,有限责任,李凤莲,0,6,5,0,5,0
11000496,北京竞宇会计师事务所有限公司,北京市朝阳区建国路98号盛世嘉园2号楼1302,丁其涛,13641332916,11000496,北京市财政局,京财会[2006]2887号,2006-12-20,韩天,50.0,有限责任,韩天,0,2,24,13,24,13
11000495,北京中见会计师事务所（普通合伙）,北京市朝阳区石佛营西里12号楼B座08层18房间,张志学,18701525988,11000495,北京市财政局,京财会[2006]495号,2006-12-25,仝玲,0.0,普通合伙,仝玲,0,1,5,2,5,2
11000493,北京雷曼会计师事务所有限责任公司,北京市朝阳区左家庄15号4号楼102室,田芃,010-85321919,11000493,北京市财政局,京财会[2006]2844号,2007-06-15,裴延明,30.0,有限责任,裴延明,0,0,6,3,6,3
11000492,北京中会信诚会计师事务所有限责任公司,北京市海淀区西三环北路72号院A座1710室,罗建楚,010-51798108,11000492,北京市财政局,京财会[2006] 2950号,2007-04-16,罗建楚,30.0,有限责任,罗建楚,0,5,10,28,10,28
11000491,北京东审鼎立国际会计师事务所有限责任公司,北京市东城区崇文门外大街9号正仁大厦12层,刘静娜,15001343339,11000491,北京市财政局,京财会[2006]2908号,2006-12-22,崔军胜,110.0,有限责任,崔军胜,0,5,59,98,59,98
11000490,北京宏信会计师事务所有限责任公司,北京市海淀区农大南路1号院5号楼402,吴振,010-82072336,11000490,北京市财政局,京财会[2006]2885号,2006-12-20,秦晓白,100.0,有限责任,秦晓白,0,5,13,21,13,21
11000527,北京诚和信会计师事务所,北京市石景山区石景山路乙18号院C写字楼11层1208,邱乐深,13701194041,11000527,北京市财政局,京财会[2007]2390号,2007-09-28,张建文,50.0,普通合伙,张建文,0,1,9,6,9,6
11000526,北京中思玮业会计师事务所,北京市海淀区玲珑路恩济西园10号楼东1门208室,冯思超,010-68455563,11000526,北京市财政局,京财会[2007]2310,2007-09-27,赵潞喜,20.0,普通合伙,赵潞喜,0,0,5,8,5,8
11000524,北京中京泰会计师事务所（普通合伙）,北京市大兴区宏业路9号院4号楼18层1812,万兆廷,010-63293930,11000524,北京市财政局,京财会[2007]2307号,2007-09-19,万兆廷,100.0,普通合伙,万兆廷,0,2,5,1,5,1
11000504,北京中诚正信会计师事务所有限公司,北京市海淀区长春桥路11号3号楼607室,张杰,010-56024242,11000504,北京市财政局,京财会[2007]169号,2007-06-07,张杰,100.0,有限责任,张杰,0,5,21,11,21,11
11000501,北京金赛尔会计师事务所有限公司,北京市海淀区翠微路甲10号1幢2层206,聂凯丰,17801119664,11000501,北京市财政局,京财会[2006]3044号,2007-04-16,聂凯丰,50.0,有限责任,聂凯丰,0,0,7,6,7,6
11000522,华勤信（北京）会计师事务所有限公司,北京市朝阳区霞光里15号楼2单元1706,吕鑫,010-69650231,11000522,北京市财政局,京财会[2007]2144号,2007-09-21,吕鑫,100.0,有限责任,吕鑫,0,0,8,0,8,0
11000523,北京国研会计师事务所有限公司,北京市海淀区阜石路甲69号院11号楼2单元112,杨珊珊,010-56531334,11000523,北京市财政局,京财会[2007]2246号,2007-09-21,张瑜,30.0,有限责任,张瑜,0,0,5,20,5,20
11000503,北京天晖国际会计师事务所（普通合伙）,北京市西城区马连道东街15号B座1105,王川红,010-63343242,11000503,北京市财政局,京财会[2007]57号,2019-07-21,王川红,50.0,普通合伙,王川红,0,2,2,0,2,0
11000518,北京恒润会计师事务所,北京市海淀区成府路华清商务会馆1501室,陈文范,13701014345,11000518,北京市财政局,京财会[2007]617号,2007-07-23,陈文范,20.0,普通合伙,陈文范,0,3,3,0,3,0
11000517,北京中永立勤会计师事务所（普通合伙）,北京市朝阳区建国路88号SOHO现代城3号楼3206,方永红,010-85804820,11000517,北京市财政局,京财会[2007]619号,2007-08-10,方永红,10.0,普通合伙,方永红,0,1,12,12,12,12
11000512,北京盈科会计师事务所有限责任公司,北京市朝阳区万红西街二号燕东大厦A座4036,刘赫,010-84505466,11000512,北京市财政局,京财会[2007]815号,2007-06-11,田开云,30.0,有限责任,田开云,0,5,10,0,10,0
11000498,北京中天华庆会计师事务所有限公司,海淀区豪柏公寓B2座1602室,齐娜,010-88512899,11000498,北京市财政局,京财会[2006]2951号,2006-12-26,张艳春,50.0,有限责任,张艳春,0,5,12,1,12,1
11000511,北京嘉钰会计师事务所(普通合伙）,北京市昌平区立汤路186号甲2号楼1002室,沈克,010-84813361,11000511,北京市财政局,京财会[2007]492号,2019-07-21,宁长兰,0.0,普通合伙,宁长兰,0,0,5,4,5,4
11000502,北京中天呈会计师事务所（普通合伙）,北京市丰台区南四环西路186号汉威国际广场三区5号楼4M,范俊肖,010-63528278,11000502,北京市财政局,京财会[2007]56号,2007-01-19,邱建军,0.0,普通合伙,邱建军,0,0,20,18,20,18
11000510,北京博冠通晟会计师事务所有限公司,北京市东城区东兴隆街58号317,刘亚杰,13522549988,11000510,北京市财政局,京财会[2007]741号,2007-05-21,刘亚杰,50.0,有限责任,刘亚杰,0,1,7,0,7,0
11000513,北京中天易会计师事务所有限公司,北京市海淀区中关村南大街1号北京友谊宾馆64741房间,李国强,010-82631600/82632600,11000513,北京市财政局,京财会[2007]952号,2019-07-21,炎宏伟,30.0,有限责任,炎宏伟,0,6,12,1,12,1
11000546,北京百特会计师事务所,北京市朝阳区八里庄西里97号住邦2000四号楼205室,姚良见,010-86207496,11000546,北京市财政局,京财会[2007]2997号,2007-11-30,马洪刚,10.0,普通合伙,马洪刚,0,1,3,1,3,1
11000521,北京恒诚信会计师事务所有限公司,北京市西城丰台区南四环西路186号三区4号楼3层02室,费京京,010-63715589,11000521,北京市财政局,京财会[2007]1782号,2007-08-20,王福雨,500.0,有限责任,王福雨,0,5,16,6,16,6
11000519,北京捷勤丰汇会计师事务所有限公司,北京市房山区万科中央城2号院1号楼2122,彭武兴,010-67706779,11000519,北京市财政局,京财会[2007]1526号,2007-07-31,彭武兴,30.0,有限责任,彭武兴,0,1,7,16,7,16
11000544,北京华政会计师事务所,北京东城区东直门南大街甲3号15层1501,王萍,010-65884578,11000544,北京市财政局,京财会[2007]2953号,2007-11-28,董国云,100.0,普通合伙,董国云,0,0,2,1,2,1
11000509,北京正信缘会计师事务所（普通合伙）,北京市房山区窦店山水汇豪苑60号楼3单元303,张洪芳,13810085087,11000509,北京市财政局,京财会[2007]526号,2007-06-15,张洪芳,10.0,普通合伙,张洪芳,0,2,4,0,4,0
11000540,北京中盛嘉华会计师事务所有限公司,北京市海淀区西三环北路50号豪柏大厦C1座909室,吴波,010-68458050,11000540,北京市财政局,京财会[2007]2737号,2007-11-08,吴波,100.0,有限责任,吴波,0,0,5,14,5,14
11000537,北京中立诚会计师事务所有限公司,北京市朝阳区北苑路13号院1号楼7层B单元701室,陈薇,13501005783,11000537,北京市财政局,京财会[2007]2711号,2007-11-28,曹丰良,100.0,有限责任,曹丰良,0,0,35,13,35,13
11000541,北京观正会计师事务所有限公司,北京市西城区广内广义街5号广益大厦3层B308室,张丹,010-68581683,11000541,北京市财政局,京财会[2007]2738号,2007-11-08,张丹,200.0,有限责任,张丹,0,5,17,6,17,6
11000539,北京汉唐国泰会计师事务所有限责任公司,北京市朝阳区东四环中路195号华腾新天地709,刘利利,010-57730736,11000539,北京市财政局,京财会[2007]2714号,2007-11-06,李森元,50.0,有限责任,李森元,0,0,9,7,9,7
11000538,北京中税桥会计师事务所有限公司,北京市朝阳区东三环北路38号院北京国际中心3号楼812,孙涛,010-85879597,11000538,北京市财政局,京财会[2007]2713号,2007-11-06,贺燕群,50.0,有限责任,贺燕群,0,5,8,1,8,1
11000545,北京中天联会计师事务所（普通合伙）,北京丰台区太平桥路15号尚西泊图商务中心3层307室,张强,010-63371540,11000545,北京市财政局,京财会[2007]2993号,2007-11-30,张强,10.0,普通合伙,张强,0,2,9,1,9,1
11000535,北京中睿恒达会计师事务所,北京市海淀区万寿路街道复兴路61号30号楼3层303室,张荣粉,010-57713900,11000535,北京市财政局,京财会[2007]2586号,2007-10-24,张荣粉,30.0,普通合伙,张荣粉,0,2,4,1,4,1
11000497,金审（北京）会计师事务所有限公司,北京市丰台区西四环中路112号阅园一区7号楼1801室,贾胜杰,010-63846780,11000497,北京市财政局,京财会[2006]3045号,2007-06-15,尹邦红,200.0,有限责任,尹邦红,0,5,17,21,17,21
11000532,北京国宏会计师事务所有限公司,北京市朝阳区望京园603号楼19层2226室,邓振涛,87227648,11000532,北京市财政局,京财[2007]2572号,2007-10-23,邓振涛,30.0,有限责任,邓振涛,0,5,5,0,5,0
11000531,中瑞吉（北京）会计师事务所有限公司,北京市丰台区马家堡西路15号时代风帆大厦2-2807,崔英军,010-63284166,11000531,北京市财政局,京财会[2007]2571号,2007-10-23,崔英军,30.0,有限责任,崔英军,0,4,6,12,6,12
11000529,北京中崇信会计师事务所有限责任公司,北京市朝阳区慧忠里103楼洛克时代中心B座1013,李瑶,010-65069796,11000529,北京市财政局,京财会[2007]2531号,2007-10-17,戴琼,100.0,有限责任,戴琼,0,2,15,15,15,15
11000534,北京玖盛嘉会计师事务所（普通合伙）,北京市大兴区黄村镇清澄名苑北区27号楼B座803,贾海涛,010-57490232,11000534,北京市财政局,京财会[2007]2574号,2007-10-23,杜俊明,30.0,普通合伙,杜俊明,0,0,9,10,9,10
11000276,北京中青瑞会计师事务所有限公司,北京市东城区东直门南大街9号华普花园D座1601室,贾小林,010-65546496,11000276,北京市财政局,京财会[2003]1757号,2007-06-20,邵九林,100.0,有限责任,邵九林,0,5,7,0,7,0
11000283,北京中佳誉会计师事务所有限公司,北京市大兴区清澄名苑北区27号楼3-806,张凤莲,010-69253706,11000283,北京市财政局,京财会[2003]1995号,2003-11-06,宗瑞钧,100.0,有限责任,杨亚林,0,7,37,30,37,30
11000284,北京创纪会计师事务所有限公司,北京市朝阳区东三环北路38号院3号楼安联大厦1103室,岳雅峰,010-85910810,11000284,北京市财政局,京财会[2003]1891号,2003-10-23,吴祥生,500.0,有限责任,吴祥生,0,5,32,11,32,11
11000281,北京惠明威会计师事务所有限公司,北京市西城区阜外大街37号国侨宾馆449室,宋晓艳,010-68338910,11000281,北京市财政局,京财会[2003]1892号,2003-10-23,马丽云,50.0,有限责任,马丽云,0,3,13,0,13,0
11000530,北京中企众信会计师事务所有限公司,北京市朝阳区东三环北路丙2号天元港B805,周越,010-84464157,11000530,北京市财政局,京财会[2007]2570号,2007-10-23,郭瀛洲,30.0,有限责任,郭瀛洲,0,6,9,3,9,3
11000272,北京中天永信会计师事务所（普通合伙）,北京市西城区车公庄大街9号院五栋大楼B1座10层,董欣欣,010-68330492,11000272,北京市财政局,京财会[2003]817号,2003-04-30,王新民,50.0,普通合伙,王新民,0,2,23,0,23,0
11000533,北京天益恒会计师事务所（普通合伙）,北京市朝阳区五里桥二街2号院6号楼12层1222室,原现平,010-89502899,11000533,北京市财政局,京财会[2007]2573号,2007-10-23,张国锋,0.0,普通合伙,张国锋,0,2,2,4,2,4
11000190,北京中光华会计师事务所有限责任公司,北京市西城区南滨河路27号7号楼4层409,陈阳,010-63366001,11000190,财政部,财协字（1999）84号,1999-06-03,邱斌,2000.0,有限责任,邱斌,0,5,22,363,22,363
11000167,中兴华会计师事务所（特殊普通合伙）,北京市西城区阜外大街1号四川大厦东座15层,李尊农,010-68364873-198,11000167,财政部,京财会[2013]0066号,2013-10-25,李尊农,4215.0,特殊合伙,李尊农,27,134,192,326,776,1142
11000131,北京华泰会计师事务所有限公司,北京市宣武区南滨河路23号立恒名苑1号楼1302,闫晓真,010-63368517-607,11000131,北京市财政局,京财协（1999）939号,1999-07-15,林波,50.0,有限责任,林波,0,5,17,10,17,10
11000127,北京北卫会计师事务所有限责任公司,北京市西城区车公庄大街甲4号物华大厦大厦A1206-1207室,罗笑东,010-68003753-,11000127,北京市财政局,京财协（1999）846号,1999-07-07,罗笑东,30.0,有限责任,罗笑东,0,5,10,5,10,5
11000053,北京中润会计师事务所有限责任公司,北京西城区广外大街甲180号新纪元公寓1405,张红金,010-63484960-,11000053,北京市财政局,京财协（1999）809号,1999-07-02,张红金,30.0,有限责任,张红金,0,6,8,4,8,4
11000126,北京精与诚会计师事务所有限责任公司,北京市房山区良乡苏庄共创大厦719,常卫敏,69375943,11000126,北京市财政局,京财协（1999）868号,1999-07-07,许哲江,30.0,有限责任,许哲江,0,5,30,0,30,0
11000052,北京敬业瑞之会计师事务所有限责任公司,北京市朝阳区大郊亭中街2号华腾国际2号楼6B,张晋,13716800319,11000052,北京市财政局,京财协（1999）763号,1999-06-27,徐颖,200.0,有限责任,徐颖,0,5,7,2,7,2
11000049,北京希文会计师事务所有限责任公司,北京市丰台区宋庄路1号嘉业大厦A座801室,王淑兰,010-67640177,11000049,北京市财政局,京财协[1994]1662号,1999-07-24,王淑兰,36.0,有限责任,王淑兰,0,5,12,0,12,0
11000273,北京恒介会计师事务所（普通合伙）,北京市东城区安定门东大街28号雍和大厦D座1202室,张进宁,010-64097216,11000273,北京市财政局,京财会[2003]1191号,2003-06-26,张进宁,50.0,普通合伙,张进宁,0,2,17,0,17,0
11000051,北京中守会计师事务所有限责任公司,北京市海淀区交通大学路1号院交大嘉园3号楼312室,苏向乾,010-82161658-,11000051,北京市财政局,京财协（1999）814号,1999-06-30,阎志刚,50.0,有限责任,阎志刚,0,11,5,0,5,0
11000020,北京华威会计师事务所有限责任公司,北京市西城区三庙街一号楼一层,杨立田,010-83154095,11000020,北京市财政局,京财协（1999）746号,1999-06-24,杨立田,30.0,有限责任,杨立田,0,6,11,2,11,2
11000018,北京驰创会计师事务所有限责任公司,北京市朝阳区潘家园南里12号潘家园大厦1239室,张庆荣,010-64221153,11000018,北京市财政局,京财协（1999）703号,1999-06-19,张庆荣,50.0,有限责任,张庆荣,0,5,11,16,11,16
11000016,北京明光会计师事务所有限责任公司,北京市西直门北大街45号4号楼1205,蒋海鸣,010-51653312,11000016,北京市财政局,京财协（1999）公告,1997-01-09,高小辉,30.0,有限责任,高小辉,0,5,15,0,15,0
11000275,北京中川鑫聚会计师事务所有限责任公司,北京市海淀区西三环北路89号中国外文大厦A座1107,刘香,15010457077,11000275,北京市财政局,京财会[2003]1756号,2003-09-25,周建军,50.0,有限责任,周建军,0,0,9,6,9,6
11000168,中喜会计师事务所（特殊普通合伙）,北京市东城区崇文门外大街11号新成文化大厦A座11层1101室,张增刚,010-67085873,11000168,财政部,京财会许可【2013】0071号,2013-11-08,张增刚,1805.0,特殊合伙,张增刚,23,47,78,0,443,370
11000013,雷博律华（北京）会计师事务所,北京市朝阳区东直门外大街２３号东外外交办公大楼５０２室,李晓军,010-85321720,11000013,北京市财政局,京财协（1997）465号,1997-04-23,李晓军,30.0,普通合伙,李晓军,0,2,6,47,6,47
